"(Intercept)","PER_FREE_LUNCH","PER_REDUCED_LUNCH","PER_LEP","PER_AM_IND","PER_BLACK","PER_HISP","PER_ASIAN","PER_WHITE","PER_Multi","PER_SWD","PER_FEMALE","PER_ECDIS","PER_SUSPENSIONS","MEAN_CLASS_SIZE","MEAN_ENROLL","PER_NOT_HQ","STUD_TEACH_RATIO","PER_HS_DEGREE","MEAN_INC","EXP_PER_ST","MEAN_TEACH_SCORE","CHARTER","VIOL_CRIME_PER_CITIZEN","PROP_CRIME_PER_CITIZEN","TOTAL_DIST_POP"
-5.30809078077905,-0.525238780025988,NA,-0.113081930454993,NA,NA,NA,0.687024584357307,NA,NA,-0.554253234262744,0.000632560265818128,-0.784049890650573,-0.0611969079041096,-0.186224138840013,-0.239294225764523,0.0464186679494534,-0.150123821836077,0.000330705555318324,-0.0707461930465608,0.00157676970363291,0.00106837848341051,0.785829796448613,NA,-0.0702560959019039,0.000451964952262395
-3.67129419671093,-0.00130574103642143,NA,-6.54936017595266e-05,NA,NA,NA,0.890898402639282,NA,NA,-0.00100418779284942,0.157551432704624,-0.27098168152562,-0.000632309637134626,-0.00107890655275024,-0.00144233023453709,0.0464186679494534,-0.000873683316684533,0.0944838141522603,-0.000300800755242494,0.0410756665618558,0.0352433763178333,2.29920717057651,NA,-0.000145518532102752,0.154227475495968
